ID_Solicitud,Edad,Ciudad,Tipo_Contrato,Antiguedad_Laboral_Anos,Ingresos_Mensuales_MCOP,Vivienda_Actual,Historial_Crediticio,Anos_Historial_Crediticio,Mora_Previa,Nivel_Endeudamiento_Pct,Relacion_Cuota_Ingreso_Pct,Ahorro_Disponible_MCOP,Tipo_Vivienda,Valor_Vivienda_MCOP,Monto_Solicitado_MCOP,Plazo_Anos,Tasa_Interes_EA_Pct,Aplica_Subsidio,Nivel_Riesgo,Estado_Solicitud,Segmento_Cliente
SOL-16302,35,Bogotá,Término fijo,14,8.4,Hipotecado,Bueno,7,No,37.0,17.0,77.2,No VIS,211.6,134.4,25,11.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16303,29,Bucaramanga,Término fijo,0,10.85,Arrendatario,Bueno,7,No,85.0,58.0,47.0,No VIS,651.8,604.8,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16304,29,Cali,Indefinido,6,14.7,Arrendatario,Regular,7,No,85.0,43.0,88.0,No VIS,692.8,604.8,30,14.6,No,Medio,Rechazado,Alto riesgo financiero
SOL-16305,31,Cali,Indefinido,3,8.4,Hipotecado,Bueno,10,No,21.5,13.0,111.8,No VIS,212.6,100.8,20,11.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16306,29,Armenia,Indefinido,0,8.4,Hipotecado,Bueno,10,No,41.4,17.0,40.7,No VIS,175.1,134.4,20,11.0,No,Bajo,Aprobado,Alto riesgo financiero
SOL-16307,27,Bogotá,Término fijo,4,8.4,Propietario,Regular,6,No,32.9,17.0,147.3,No VIS,281.7,134.4,20,13.0,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16308,28,Barranquilla,Término fijo,2,8.4,Hipotecado,Bueno,8,No,78.2,40.0,140.0,No VIS,462.6,322.6,20,12.0,No,Medio,Aprobado,Alto riesgo financiero
SOL-16309,27,Medellín,Término fijo,1,15.8,Arrendatario,Regular,7,No,85.0,40.0,136.5,No VIS,741.3,604.8,20,13.2,No,Medio,Rechazado,Alto riesgo financiero
SOL-16310,27,Bogotá,Indefinido,0,17.5,Arrendatario,Bueno,9,No,66.0,36.0,79.1,No VIS,683.9,604.8,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16311,32,Bucaramanga,Término fijo,1,8.4,Propietario,Bueno,6,No,13.1,8.0,132.7,No VIS,199.9,67.2,25,11.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16312,34,Barranquilla,Indefinido,4,17.5,Arrendatario,Bueno,9,No,84.2,36.0,45.1,No VIS,649.9,604.8,25,11.0,No,Medio,En estudio,Alta capacidad de pago
SOL-16313,31,Cartagena,Término fijo,2,17.5,Arrendatario,Regular,9,Sí,76.2,36.0,139.3,No VIS,744.1,604.8,15,13.5,No,Alto,Rechazado,Alto riesgo financiero
SOL-16314,27,Cúcuta,Indefinido,6,8.4,Hipotecado,Bueno,8,No,63.5,26.0,132.6,No VIS,342.6,210.0,25,11.0,No,Medio,Aprobado,Alto riesgo financiero
SOL-16315,27,Cali,Término fijo,11,17.92,Arrendatario,Regular,8,Sí,83.0,35.0,100.5,No VIS,705.3,604.8,20,15.0,No,Alto,Rechazado,Alto riesgo financiero
SOL-16316,34,Medellín,Indefinido,0,17.96,Arrendatario,Regular,10,No,55.6,35.0,109.5,No VIS,714.3,604.8,15,13.8,No,Medio,Rechazado,Alto riesgo financiero
SOL-16317,29,Cali,Indefinido,0,18.9,Arrendatario,Bueno,6,No,75.1,33.0,72.1,No VIS,676.9,604.8,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16318,32,Medellín,Independiente,0,19.25,Arrendatario,Bueno,7,No,59.4,33.0,143.9,No VIS,748.7,604.8,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16319,28,Bogotá,Indefinido,3,8.4,Propietario,Bueno,5,No,69.1,33.0,38.0,No VIS,306.8,268.8,25,11.0,No,Medio,Aprobado,Alto riesgo financiero
SOL-16320,33,Cali,Término fijo,7,21.0,Arrendatario,Bueno,5,No,56.4,30.0,136.9,No VIS,741.7,604.8,25,11.0,No,Medio,Aprobado,Alta capacidad de pago
SOL-16321,30,Barranquilla,Indefinido,0,8.4,Propietario,Bueno,6,No,23.2,10.0,61.4,No VIS,145.4,84.0,30,11.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16322,28,Cali,Indefinido,4,21.13,Arrendatario,Regular,5,Sí,71.7,30.0,126.6,No VIS,731.4,604.8,10,14.6,No,Alto,Rechazado,Alto riesgo financiero
SOL-16323,28,Pasto,Término fijo,12,22.05,Arrendatario,Bueno,9,No,56.4,29.0,35.9,No VIS,640.7,604.8,30,11.0,No,Medio,En estudio,Alta capacidad de pago
SOL-16324,27,Bogotá,Indefinido,3,22.4,Arrendatario,Bueno,8,No,49.1,28.0,59.3,No VIS,664.1,604.8,25,11.1,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16325,30,Medellín,Término fijo,1,22.4,Arrendatario,Bueno,7,No,52.1,28.0,53.7,No VIS,658.5,604.8,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16326,27,Barranquilla,Indefinido,3,20.65,Arrendatario,Bueno,9,No,54.1,31.0,147.4,No VIS,752.2,604.8,20,12.2,No,Bajo,Rechazado,Alta capacidad de pago
SOL-16327,35,Barranquilla,Indefinido,0,23.1,Arrendatario,Bueno,8,No,59.4,27.0,55.2,No VIS,660.0,604.8,15,11.0,No,Medio,Aprobado,Alta capacidad de pago
SOL-16328,33,Bogotá,Término fijo,3,23.73,Arrendatario,Bueno,6,No,47.3,27.0,74.5,No VIS,679.3,604.8,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16329,29,Medellín,Término fijo,3,23.8,Arrendatario,Bueno,9,No,62.3,26.0,65.8,No VIS,670.6,604.8,20,11.0,No,Medio,Aprobado,Alta capacidad de pago
SOL-16330,27,Bogotá,Indefinido,6,24.43,Arrendatario,Bueno,9,No,44.7,26.0,148.3,No VIS,753.1,604.8,20,11.0,No,Bajo,En estudio,Alta capacidad de pago
SOL-16331,28,Cartagena,Independiente,2,8.4,Hipotecado,Bueno,10,No,9.3,6.0,103.9,No VIS,154.3,50.4,25,11.0,No,Bajo,Aprobado,Independiente o ingreso variable
SOL-16332,28,Cartagena,Indefinido,1,22.4,Arrendatario,Bueno,6,No,66.4,28.0,73.2,No VIS,678.0,604.8,20,11.6,No,Medio,Rechazado,Alta capacidad de pago
SOL-16333,33,Bogotá,Indefinido,18,24.5,Arrendatario,Bueno,9,No,48.6,26.0,138.9,No VIS,743.7,604.8,25,11.9,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16334,34,Bogotá,Indefinido,7,25.2,Arrendatario,Regular,8,Sí,43.0,25.0,114.9,No VIS,719.7,604.8,15,16.0,No,Medio,Rechazado,Alto riesgo financiero
SOL-16335,33,Bogotá,Indefinido,8,23.45,Arrendatario,Regular,7,Sí,57.4,27.0,114.4,No VIS,719.2,604.8,25,13.1,No,Alto,Rechazado,Alto riesgo financiero
SOL-16336,31,Bogotá,Indefinido,4,26.25,Arrendatario,Bueno,6,No,56.9,24.0,88.4,No VIS,693.2,604.8,25,11.0,No,Medio,En estudio,Alta capacidad de pago
SOL-16337,34,Bogotá,Indefinido,4,8.4,Propietario,Regular,9,No,18.9,10.0,89.7,No VIS,170.3,80.6,15,14.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16338,34,Bogotá,Indefinido,5,27.3,Arrendatario,Bueno,9,No,38.3,23.0,117.7,No VIS,722.5,604.8,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16339,28,Medellín,Indefinido,8,28.0,Arrendatario,Bueno,10,No,50.6,23.0,31.2,No VIS,636.0,604.8,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16340,28,Medellín,Indefinido,9,28.0,Arrendatario,Bueno,6,No,46.5,23.0,82.5,No VIS,687.3,604.8,15,11.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16341,27,Cali,Indefinido,1,28.0,Arrendatario,Bueno,8,No,48.3,23.0,147.7,No VIS,752.5,604.8,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16342,28,Medellín,Indefinido,4,28.69,Arrendatario,Bueno,6,No,45.1,22.0,108.4,No VIS,713.2,604.8,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16343,33,Ibagué,Independiente,2,8.4,Hipotecado,Bueno,6,No,44.2,25.0,75.5,No VIS,277.1,201.6,20,11.0,No,Bajo,Aprobado,Independiente o ingreso variable
SOL-16344,29,Pasto,Independiente,0,25.9,Arrendatario,Malo,10,Sí,57.5,24.0,50.4,No VIS,655.2,604.8,15,17.0,No,Alto,Rechazado,Independiente o ingreso variable
SOL-16345,28,Medellín,Término fijo,3,31.15,Arrendatario,Bueno,10,No,43.1,20.0,73.0,No VIS,677.8,604.8,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16346,31,Bogotá,Indefinido,12,31.5,Arrendatario,Bueno,8,No,41.2,20.0,87.6,No VIS,692.4,604.8,25,12.4,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16347,31,Bogotá,Independiente,0,27.3,Arrendatario,Malo,9,No,42.3,23.0,105.7,No VIS,710.5,604.8,30,18.8,No,Alto,Rechazado,Independiente o ingreso variable
SOL-16348,30,Bogotá,Indefinido,14,31.5,Arrendatario,Bueno,8,No,38.2,20.0,148.0,No VIS,752.8,604.8,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16349,34,Medellín,Indefinido,4,35.0,Arrendatario,Regular,10,Sí,37.0,18.0,89.5,No VIS,694.3,604.8,25,13.5,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16350,27,Barranquilla,Término fijo,0,35.0,Arrendatario,Bueno,5,No,34.8,18.0,73.6,No VIS,678.4,604.8,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16351,30,Cali,Indefinido,2,35.52,Arrendatario,Bueno,7,No,38.3,18.0,60.5,No VIS,665.3,604.8,30,12.2,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16352,31,Bogotá,Indefinido,11,35.7,Arrendatario,Bueno,10,No,42.8,18.0,121.9,No VIS,726.7,604.8,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16353,33,Pereira,Indefinido,15,31.5,Arrendatario,Bueno,10,No,46.3,20.0,85.7,No VIS,690.5,604.8,20,11.6,No,Bajo,Rechazado,Alta capacidad de pago
SOL-16354,33,Bogotá,Indefinido,17,36.05,Arrendatario,Malo,6,Sí,29.5,17.0,117.0,No VIS,721.8,604.8,10,16.8,No,Alto,Rechazado,Ingreso medio - bajo endeudamiento
SOL-16355,27,Bogotá,Indefinido,5,38.5,Arrendatario,Bueno,5,No,30.1,16.0,64.0,No VIS,668.8,604.8,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16356,31,Barranquilla,Término fijo,1,8.4,Propietario,Bueno,5,No,12.3,5.0,74.6,No VIS,114.9,40.3,20,11.0,No,Bajo,En estudio,Ingreso medio - bajo endeudamiento
SOL-16357,30,Bogotá,Indefinido,7,8.4,Hipotecado,Bueno,7,No,44.9,25.0,144.7,No VIS,346.3,201.6,25,11.0,No,Bajo,Aprobado,Alto riesgo financiero
SOL-16358,27,Barranquilla,Indefinido,4,46.2,Arrendatario,Bueno,9,No,23.5,14.0,58.0,No VIS,662.8,604.8,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16359,27,Montería,Término fijo,4,35.92,Arrendatario,Regular,7,Sí,29.0,15.0,68.2,No VIS,673.0,604.8,25,14.0,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-16360,30,Cartagena,Independiente,1,61.25,Arrendatario,Bueno,10,No,24.1,10.0,91.1,No VIS,695.9,604.8,15,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16361,30,Bogotá,Independiente,1,58.8,Arrendatario,Regular,9,Sí,23.4,11.0,93.1,No VIS,697.9,604.8,20,14.5,No,Medio,Rechazado,Independiente o ingreso variable
SOL-16362,33,Cali,Término fijo,2,10.5,Arrendatario,Bueno,8,No,85.0,60.0,38.0,No VIS,642.0,604.0,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16363,34,Medellín,Independiente,0,22.75,Arrendatario,Bueno,8,No,49.1,28.0,146.6,No VIS,748.0,601.4,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16364,27,Armenia,Término fijo,2,8.4,Propietario,Regular,9,No,41.2,25.0,66.3,No VIS,267.9,201.6,20,12.5,No,Medio,Aprobado,Alto riesgo financiero
SOL-16365,28,Montería,Indefinido,12,8.4,Hipotecado,Bueno,10,No,52.3,21.0,36.4,No VIS,204.4,168.0,30,11.0,No,Bajo,Aprobado,Alto riesgo financiero
SOL-16366,27,Bogotá,Indefinido,11,11.28,Arrendatario,Bueno,8,No,85.0,55.0,60.6,No VIS,656.2,595.6,20,11.5,No,Medio,Rechazado,Alta capacidad de pago
SOL-16367,31,Villavicencio,Indefinido,5,36.96,Arrendatario,Bueno,6,No,37.6,17.0,78.0,No VIS,672.7,594.7,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16368,27,Bogotá,Indefinido,11,13.23,Arrendatario,Bueno,7,No,85.0,47.0,57.8,No VIS,650.0,592.2,15,12.7,No,Medio,Rechazado,Alta capacidad de pago
SOL-16369,34,Medellín,Término fijo,5,8.4,Hipotecado,Bueno,7,No,13.0,8.0,48.6,No VIS,115.8,67.2,20,11.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16370,29,Medellín,Término fijo,3,26.95,Arrendatario,Regular,8,No,48.0,23.0,90.8,No VIS,682.2,591.4,25,13.5,No,Medio,Aprobado,Alto riesgo financiero
SOL-16371,29,Bogotá,Indefinido,8,30.8,Arrendatario,Regular,6,Sí,32.2,20.0,125.6,No VIS,717.0,591.4,20,14.3,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16372,29,Cartagena,Indefinido,1,53.55,Arrendatario,Bueno,8,No,22.8,12.0,114.6,No VIS,706.0,591.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16373,28,Medellín,Indefinido,13,71.75,Arrendatario,Regular,10,No,18.2,9.0,81.1,No VIS,672.5,591.4,25,13.2,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16374,28,Ibagué,Indefinido,12,15.72,Arrendatario,Regular,10,Sí,85.0,39.0,44.9,No VIS,632.9,588.0,15,14.4,No,Alto,Rechazado,Alto riesgo financiero
SOL-16375,27,Armenia,Indefinido,1,16.98,Arrendatario,Bueno,9,No,57.7,36.0,144.6,No VIS,732.6,588.0,30,12.4,No,Medio,Rechazado,Alta capacidad de pago
SOL-16376,35,Cartagena,Indefinido,4,17.5,Arrendatario,Regular,5,No,85.0,35.0,70.4,No VIS,658.4,588.0,20,12.8,No,Medio,Rechazado,Alto riesgo financiero
SOL-16377,32,Medellín,Indefinido,6,8.61,Hipotecado,Bueno,7,No,31.6,20.0,42.4,No VIS,203.7,161.3,25,11.0,No,Bajo,Rechazado,Ingreso medio - bajo endeudamiento
SOL-16378,33,Bucaramanga,Término fijo,1,20.34,Arrendatario,Regular,10,Sí,55.3,30.0,70.4,No VIS,658.4,588.0,20,13.6,No,Alto,Aprobado,Alto riesgo financiero
SOL-16379,33,Cali,Indefinido,4,32.38,Arrendatario,Regular,6,No,37.4,19.0,113.6,No VIS,701.6,588.0,25,15.3,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16380,31,Manizales,Indefinido,15,39.98,Arrendatario,Regular,6,Sí,27.7,15.0,60.1,No VIS,648.1,588.0,25,14.7,No,Medio,Rechazado,Ingreso medio - bajo endeudamiento
SOL-16381,29,Bogotá,Indefinido,1,42.0,Arrendatario,Regular,8,Sí,23.8,15.0,52.0,No VIS,640.0,588.0,20,12.9,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16382,31,Barranquilla,Indefinido,2,222.6,Arrendatario,Bueno,10,No,6.0,3.0,61.6,No VIS,649.6,588.0,15,11.5,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16383,29,Manizales,Indefinido,1,12.25,Arrendatario,Bueno,5,No,85.0,50.0,96.2,No VIS,683.4,587.2,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16384,27,Pereira,Indefinido,1,15.75,Arrendatario,Bueno,8,No,84.6,39.0,134.9,No VIS,722.1,587.2,25,12.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16385,32,Montería,Indefinido,6,20.53,Arrendatario,Regular,6,No,61.0,25.0,45.9,No VIS,630.5,584.6,25,15.0,No,Medio,En estudio,Alto riesgo financiero
SOL-16386,28,Bogotá,Término fijo,6,8.75,Hipotecado,Bueno,7,No,51.3,24.0,47.3,No VIS,248.9,201.6,25,11.0,No,Bajo,Aprobado,Alto riesgo financiero
SOL-16387,33,Medellín,Indefinido,3,8.75,Hipotecado,Regular,6,Sí,42.5,26.0,81.4,No VIS,303.2,221.8,30,13.0,No,Medio,Aprobado,Alto riesgo financiero
SOL-16388,35,Medellín,Indefinido,4,18.9,Arrendatario,Malo,10,No,61.5,32.0,45.0,No VIS,624.6,579.6,20,19.4,No,Alto,Rechazado,Alto riesgo financiero
SOL-16389,29,Medellín,Independiente,0,26.25,Arrendatario,Regular,8,Sí,37.4,23.0,147.5,No VIS,725.4,577.9,20,14.3,No,Alto,Aprobado,Independiente o ingreso variable
SOL-16390,27,Medellín,Indefinido,6,27.3,Arrendatario,Regular,7,Sí,43.0,22.0,135.4,No VIS,713.3,577.9,15,17.5,No,Medio,Rechazado,Alto riesgo financiero
SOL-16391,33,Bogotá,Indefinido,4,11.85,Arrendatario,Bueno,9,No,85.0,50.0,37.8,No VIS,609.0,571.2,20,11.5,No,Medio,Rechazado,Alta capacidad de pago
SOL-16392,31,Ibagué,Indefinido,6,8.75,Hipotecado,Bueno,9,No,43.3,24.0,138.8,No VIS,340.4,201.6,20,11.0,No,Bajo,Aprobado,Alto riesgo financiero
SOL-16393,35,Villavicencio,Indefinido,5,12.95,Arrendatario,Regular,10,Sí,72.4,46.0,64.1,No VIS,635.3,571.2,15,13.5,No,Alto,Rechazado,Alto riesgo financiero
SOL-16394,28,Bogotá,Indefinido,3,15.86,Arrendatario,Regular,10,No,74.5,38.0,68.8,No VIS,640.0,571.2,15,14.7,No,Medio,Rechazado,Alto riesgo financiero
SOL-16395,35,Bogotá,Indefinido,6,16.8,Arrendatario,Bueno,6,No,83.1,35.0,70.6,No VIS,641.8,571.2,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16396,27,Bogotá,Indefinido,1,19.25,Arrendatario,Bueno,5,No,50.8,31.0,38.4,No VIS,609.6,571.2,20,11.0,No,Bajo,Rechazado,Alta capacidad de pago
SOL-16397,29,Cali,Término fijo,13,21.0,Arrendatario,Regular,8,No,62.7,28.0,123.4,No VIS,694.6,571.2,25,15.0,No,Medio,Aprobado,Alto riesgo financiero
SOL-16398,32,Manizales,Indefinido,4,21.35,Arrendatario,Bueno,5,No,53.5,28.0,51.9,No VIS,623.1,571.2,10,11.5,No,Bajo,En estudio,Alta capacidad de pago
SOL-16399,34,Bogotá,Indefinido,6,22.75,Arrendatario,Bueno,8,No,50.7,26.0,55.0,No VIS,626.2,571.2,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16400,28,Barranquilla,Término fijo,12,8.75,Hipotecado,Regular,6,Sí,85.0,42.0,122.2,No VIS,479.2,357.0,20,14.3,No,Alto,Rechazado,Alto riesgo financiero
SOL-16401,28,Bogotá,Indefinido,12,28.0,Arrendatario,Bueno,6,No,51.9,21.0,37.2,No VIS,608.4,571.2,30,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16402,28,Montería,Indefinido,3,28.0,Arrendatario,Regular,8,Sí,37.6,21.0,70.3,No VIS,641.5,571.2,20,13.8,No,Medio,En estudio,Ingreso medio - bajo endeudamiento
SOL-16403,35,Cúcuta,Término fijo,12,29.75,Arrendatario,Bueno,6,No,38.1,20.0,97.3,No VIS,668.5,571.2,25,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16404,31,Pasto,Término fijo,3,32.2,Arrendatario,Regular,10,Sí,28.1,18.0,43.9,No VIS,615.1,571.2,20,14.5,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16405,33,Bogotá,Indefinido,8,8.75,Hipotecado,Bueno,8,No,44.4,24.0,81.0,No VIS,282.6,201.6,20,11.0,No,Bajo,Aprobado,Alto riesgo financiero
SOL-16406,32,Cali,Indefinido,16,40.25,Arrendatario,Bueno,6,No,26.1,15.0,72.5,No VIS,643.7,571.2,20,11.1,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16407,32,Bogotá,Indefinido,15,8.75,Propietario,Bueno,10,No,83.2,37.0,68.6,No VIS,376.9,308.3,20,11.0,No,Medio,Aprobado,Alto riesgo financiero
SOL-16408,31,Barranquilla,Indefinido,3,8.75,Propietario,Regular,9,No,30.7,14.0,62.5,No VIS,180.1,117.6,30,13.5,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16409,29,Bogotá,Indefinido,5,8.75,Hipotecado,Bueno,6,No,54.9,30.0,70.7,No VIS,321.9,251.2,25,11.0,No,Bajo,Aprobado,Alto riesgo financiero
SOL-16410,34,Manizales,Indefinido,0,27.3,Arrendatario,Bueno,5,No,46.9,22.0,77.0,No VIS,641.5,564.5,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16411,27,Barranquilla,Independiente,0,8.75,Propietario,Bueno,7,No,46.5,20.0,45.4,No VIS,213.4,168.0,30,11.0,No,Bajo,Aprobado,Independiente o ingreso variable
SOL-16412,30,Cali,Indefinido,7,29.05,Arrendatario,Regular,5,No,46.9,20.0,54.9,No VIS,618.5,563.6,15,12.0,No,Bajo,En estudio,Alto riesgo financiero
SOL-16413,28,Ibagué,Indefinido,5,8.4,Arrendatario,Regular,10,Sí,85.0,70.0,139.3,No VIS,702.1,562.8,25,15.0,No,Alto,Rechazado,Alto riesgo financiero
SOL-16414,33,Cali,Indefinido,4,11.55,Arrendatario,Bueno,5,No,85.0,51.0,143.3,No VIS,706.1,562.8,25,12.5,No,Medio,Rechazado,Alta capacidad de pago
SOL-16415,34,Bogotá,Indefinido,18,13.89,Arrendatario,Regular,9,No,83.2,42.0,149.1,No VIS,711.9,562.8,20,14.0,No,Medio,Rechazado,Alto riesgo financiero
SOL-16416,35,Barranquilla,Indefinido,4,14.0,Arrendatario,Regular,6,No,85.0,42.0,87.4,No VIS,650.2,562.8,20,14.1,No,Medio,Rechazado,Alto riesgo financiero
SOL-16417,34,Pasto,Indefinido,1,8.75,Hipotecado,Bueno,6,No,7.5,4.0,46.3,No VIS,79.9,33.6,20,11.0,No,Bajo,En estudio,Ingreso medio - bajo endeudamiento
SOL-16418,28,Barranquilla,Indefinido,12,28.7,Arrendatario,Inexistente,10,Sí,43.3,20.0,112.1,No VIS,674.9,562.8,25,20.0,No,Medio,Rechazado,Historial crediticio limitado
SOL-16419,30,Barranquilla,Indefinido,3,33.81,Arrendatario,Bueno,5,No,38.8,17.0,142.4,No VIS,705.2,562.8,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16420,29,Santa Marta,Indefinido,9,8.75,Propietario,Bueno,5,No,15.9,10.0,33.7,No VIS,117.7,84.0,30,11.0,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16421,27,Cali,Indefinido,4,8.75,Hipotecado,Regular,9,No,36.1,19.0,32.6,No VIS,192.2,159.6,10,14.8,No,Bajo,En estudio,Ingreso medio - bajo endeudamiento
SOL-16422,28,Armenia,Término fijo,5,8.75,Hipotecado,Regular,10,No,50.9,24.0,103.5,No VIS,305.1,201.6,20,14.7,No,Medio,Aprobado,Alto riesgo financiero
SOL-16423,32,Bogotá,Indefinido,2,8.75,Propietario,Regular,9,Sí,38.2,20.0,34.7,No VIS,202.7,168.0,20,16.3,No,Medio,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16424,27,Cali,Indefinido,10,23.8,Arrendatario,Bueno,7,No,50.3,24.0,77.0,No VIS,631.4,554.4,20,11.0,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16425,33,Bogotá,Término fijo,0,24.85,Arrendatario,Regular,6,No,47.3,23.0,75.3,No VIS,629.7,554.4,30,14.7,No,Medio,Aprobado,Alto riesgo financiero
SOL-16426,31,Medellín,Indefinido,0,13.65,Arrendatario,Regular,10,No,85.0,42.0,41.9,No VIS,594.6,552.7,20,16.0,No,Medio,Rechazado,Alto riesgo financiero
SOL-16427,27,Bogotá,Indefinido,4,15.59,Arrendatario,Regular,5,Sí,75.2,37.0,119.5,No VIS,671.4,551.9,20,14.3,No,Alto,Rechazado,Alto riesgo financiero
SOL-16428,34,Bogotá,Independiente,2,15.37,Arrendatario,Regular,10,Sí,85.0,37.0,43.1,No VIS,594.1,551.0,20,11.0,No,Alto,Rechazado,Independiente o ingreso variable
SOL-16429,30,Bogotá,Indefinido,2,14.7,Arrendatario,Bueno,6,No,62.7,39.0,62.9,No VIS,607.2,544.3,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16430,28,Medellín,Indefinido,1,17.5,Arrendatario,Regular,5,Sí,67.3,32.0,117.3,No VIS,661.6,544.3,20,14.0,No,Alto,Rechazado,Alto riesgo financiero
SOL-16431,30,Bogotá,Indefinido,2,18.9,Arrendatario,Regular,10,No,58.3,30.0,104.2,No VIS,648.5,544.3,30,15.6,No,Medio,Rechazado,Alto riesgo financiero
SOL-16432,30,Ibagué,Indefinido,10,8.75,Hipotecado,Bueno,8,No,59.6,26.0,86.7,No VIS,301.7,215.0,25,11.0,No,Medio,Aprobado,Alto riesgo financiero
SOL-16433,28,Bogotá,Indefinido,0,24.5,Arrendatario,Bueno,9,No,45.8,23.0,35.9,No VIS,576.9,541.0,30,11.8,No,Bajo,Aprobado,Alta capacidad de pago
SOL-16434,33,Medellín,Indefinido,4,8.75,Hipotecado,Bueno,7,No,13.6,6.0,121.6,No VIS,175.4,53.8,20,11.4,No,Bajo,Aprobado,Ingreso medio - bajo endeudamiento
SOL-16435,32,Bogotá,Indefinido,3,8.75,Otro,Bueno,5,No,80.1,45.0,129.0,No VIS,505.3,376.3,10,11.0,No,Medio,Rechazado,Alto riesgo financiero
SOL-16436,27,Bogotá,Indefinido,5,10.5,Arrendatario,Bueno,8,No,85.0,53.0,42.3,No VIS,579.9,537.6,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16437,27,Cúcuta,Indefinido,1,10.5,Arrendatario,Bueno,5,No,81.3,53.0,148.3,No VIS,685.9,537.6,25,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16438,27,Cartagena,Indefinido,7,12.6,Arrendatario,Regular,9,No,72.4,44.0,71.7,No VIS,609.3,537.6,20,15.7,No,Medio,Rechazado,Alto riesgo financiero
SOL-16439,27,Cartagena,Término fijo,12,10.5,Arrendatario,Bueno,6,No,85.0,53.0,80.9,No VIS,618.5,537.6,20,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16440,27,Medellín,Indefinido,11,14.0,Arrendatario,Bueno,9,No,60.7,40.0,79.7,No VIS,617.3,537.6,15,11.0,No,Medio,Rechazado,Alta capacidad de pago
SOL-16441,29,Bogotá,Indefinido,12,14.0,Arrendatario,Bueno,6,No,60.1,40.0,106.0,No VIS,643.6,537.6,20,11.7,No,Medio,Rechazado,Alta capacidad de pago
